5.992419737095631582e+00 -1.763938463016020863e+00 2
6.497258418083442955e+00 -1.134752463264626865e+00 2
-1.589973751488124920e+00 -6.368643130499819449e+00 2
-3.754266490300068870e+00 -5.447529030117919113e+00 2
4.399690307647906806e+00 -4.431198838371462223e+00 2
6.122513421540389800e+00 -2.126998461398585949e+00 2
4.212877588643803684e+00 -4.450437110688321596e+00 2
-5.982669024605718811e+00 1.946746987582250732e+00 2
1.253608247327972769e-01 -6.862124108909208431e+00 2
-4.180950722666746167e+00 -4.593325354610933609e+00 2
-5.429718603416303857e+00 4.139382886809204187e+00 2
-4.071572942191586719e+00 5.175706453585227962e+00 2
-5.769014903466008093e+00 2.906866157338772627e+00 2
-1.249365520540630881e+00 6.834031384891823713e+00 2
-6.248091000360891378e+00 -1.063888851682602832e+00 2
-5.629431680054886478e+00 -2.099650097425453499e+00 2
-2.900933785468033488e+00 5.391094861515259851e+00 2
-5.995618374491003877e+00 -2.035516514690133949e+00 2
6.575406056109944331e+00 7.974664346757035505e-01 2
5.216513709047953640e+00 4.460483379757016920e+00 2
5.764983237766325708e+00 -2.194927986952748267e+00 2
-4.794504999266319345e+00 3.784833626090261305e+00 2
3.457943538057911326e+00 6.082194977882984688e+00 2
4.872976307337061996e+00 4.231357689193214533e+00 2
-5.353827940491521886e+00 2.869842800511802849e+00 2
-2.774045693926452394e+00 -5.962707197954046023e+00 2
2.108614156332103473e+00 -6.359875165288208620e+00 2
4.502224283594363108e+00 -4.619316827796650315e+00 2
6.234056487758924625e+00 -8.539403621982048775e-02 2
3.897204285654085609e+00 5.365451193997361479e+00 2
-5.724898684082921463e+00 -2.309322472461722953e+00 2
-2.965069934477901903e+00 -6.323717142091906496e+00 2
-5.763247301291209546e+00 3.906576450200679229e+00 2
6.291097207297335459e+00 -1.631417110822857230e+00 2
-2.948199255030708787e+00 -6.266478261695165308e+00 2
4.102907438363720516e+00 4.383216111690355632e+00 2
2.975564071108853792e+00 -6.203399915533676534e+00 2
-4.821008424643103751e+00 -4.347092426856935532e+00 2
-5.553081114235794757e+00 -3.818125615905800796e+00 2
5.930831862654539322e+00 2.339176103634217796e+00 2
1.416262971027721695e+00 -6.053056061650059050e+00 2
3.895700909944579848e+00 -5.066330508954637324e+00 2
2.236271627256470662e+00 -6.075398232219416883e+00 2
-5.646972266298111442e+00 -3.844423963207513673e+00 2
1.998162764282483073e+00 -6.524092886448642048e+00 2
-3.322969899377585801e+00 5.510568149247045078e+00 2
-1.869279229859381219e+00 6.566327649346311190e+00 2
-3.235822153962562564e-01 6.251675499290976212e+00 2
-2.976786388042954812e+00 -6.140798479742707094e+00 2
2.607250770529824901e+00 -5.509710158251386325e+00 2
6.053197045989851865e+00 2.764771910210352068e+00 2
5.788838397243478262e+00 -2.551955858811098654e+00 2
